Order ID,Customer Name,Order Date,Order Status,Order Value ($),Order Qty,Product Name,Product Desc,Product Family,Ship to Country,Bill to Country,Party ID,Product ID
ORD-43527,House-Ramirez,2025-03-28,Delivered,2399,24,CloudEdge,AI-powered analytics core,Cloud Infra,India,Singapore,CUST-10525,PROD-11281
ORD-43560,Lambert Inc,2025-01-28,Shipped,15647,13,DataSphere,48-port managed switch,Analytics,Singapore,Germany,CUST-10407,PROD-11146
ORD-44012,"Benson, Bright and Sandoval",2025-05-26,Shipped,14276,24,CloudEdge,48-port managed switch,Security,Singapore,Germany,CUST-10924,PROD-11261
ORD-41508,"West, Evans and Gilbert",2025-03-05,In Progress,24177,20,DataSphere,Next-gen firewall,Wireless,UK,Australia,CUST-10068,PROD-11548
ORD-40123,Rogers and Sons,2025-02-16,Delivered,16886,17,CoreAnalytics,High-speed enterprise router,Networking,Australia,UK,CUST-10563,PROD-11764
ORD-44260,Hale PLC,2025-06-25,Cancelled,3942,31,DataSphere,48-port managed switch,Wireless,USA,UAE,CUST-10319,PROD-11951
ORD-43334,Bowman-Sanders,2025-08-28,Delivered,10848,13,NetConnect,Hybrid cloud gateway,Security,Germany,USA,CUST-10894,PROD-11854
ORD-41872,"Aguirre, Schroeder and King",2025-08-22,Returned,2667,11,CoreAnalytics,Hybrid cloud gateway,Wireless,Brazil,USA,CUST-10557,PROD-11088
ORD-43693,Bush Inc,2025-03-08,Delivered,5666,22,CloudEdge,Wi‑Fi 6 access point,Networking,UK,UAE,CUST-10069,PROD-11497
ORD-40568,Hansen-Gordon,2025-02-04,In Progress,17940,36,CoreAnalytics,Wi‑Fi 6 access point,AI Solutions,Brazil,UAE,CUST-10584,PROD-11294
ORD-41372,"Richards, Campbell and Ryan",2025-06-27,Shipped,16362,21,Insight360,AI-powered analytics core,AI Solutions,Germany,UAE,CUST-10044,PROD-11216
ORD-43186,Green-Hoffman,2024-09-12,Returned,12649,6,NetConnect,Wi‑Fi 6 access point,Storage,Brazil,Singapore,CUST-10881,PROD-11830
ORD-43956,"Everett, Ortiz and Smith",2025-01-31,In Progress,4231,40,CoreAnalytics,48-port managed switch,Cloud Infra,India,UK,CUST-10368,PROD-11272
ORD-41057,"Munoz, Rogers and Nunez",2025-04-30,Shipped,23247,18,Insight360,Wi‑Fi 6 access point,Cloud Infra,UAE,India,CUST-10121,PROD-11628
ORD-40857,"Mcclain, Roberts and Wright",2024-09-08,Delivered,15862,26,CoreAnalytics,Wi‑Fi 6 access point,AI Solutions,Singapore,Singapore,CUST-10543,PROD-11416
ORD-43839,Galloway-Crawford,2025-05-30,Returned,23742,42,CloudEdge,48-port managed switch,AI Solutions,UAE,Australia,CUST-10610,PROD-11947
ORD-42861,Bennett-Flores,2025-03-04,Delivered,11908,31,DataSphere,Hybrid cloud gateway,Wireless,UK,USA,CUST-10875,PROD-11182
ORD-44770,Scott-Newman,2024-09-10,Returned,16523,34,DataSphere,Next-gen firewall,Security,Germany,India,CUST-10697,PROD-11625
ORD-40777,"Mccann, Becker and Franklin",2024-12-12,Delivered,6334,33,NetConnect,Hybrid cloud gateway,Cloud Infra,UAE,Brazil,CUST-10612,PROD-11774
ORD-40721,Barker-Fuentes,2025-02-03,Cancelled,15491,6,CoreAnalytics,High-speed enterprise router,AI Solutions,Australia,Germany,CUST-10425,PROD-11222
ORD-42711,"Poole, Sutton and King",2025-02-13,Cancelled,11557,13,DataSphere,48-port managed switch,AI Solutions,Germany,India,CUST-10285,PROD-11049
ORD-42655,Davis-Lopez,2024-09-03,Shipped,13792,34,Insight360,AI-powered analytics core,Security,Brazil,UAE,CUST-10679,PROD-11602
ORD-44878,"Kline, Kaiser and Garrett",2025-05-22,Cancelled,12300,3,NetConnect,AI-powered analytics core,Networking,India,Brazil,CUST-10120,PROD-11480
ORD-40603,Smith-Grant,2025-02-09,Returned,24438,50,Insight360,Next-gen firewall,Cloud Infra,UAE,Germany,CUST-10308,PROD-11961
ORD-43823,Villegas LLC,2025-07-18,Returned,6548,43,DataSphere,AI-powered analytics core,Analytics,Brazil,Singapore,CUST-10404,PROD-11531
ORD-41245,"Diaz, Lindsey and Adams",2025-04-17,In Progress,11208,43,Insight360,Wi‑Fi 6 access point,Wireless,Singapore,UAE,CUST-10951,PROD-11485
ORD-44846,Williams-Wolf,2025-03-13,Shipped,16496,24,NetConnect,High-speed enterprise router,Security,India,Singapore,CUST-10379,PROD-11173
ORD-44842,Ward PLC,2025-05-20,Cancelled,7206,37,DataSphere,High-speed enterprise router,Security,Australia,UK,CUST-10418,PROD-11893
ORD-40319,"Richards, Ortega and David",2025-03-23,Returned,15207,41,Insight360,Hybrid cloud gateway,Wireless,India,Australia,CUST-10533,PROD-11720
ORD-40829,Townsend-Gould,2025-04-07,Returned,3732,7,CloudEdge,High-speed enterprise router,Wireless,Singapore,UK,CUST-10215,PROD-11534
ORD-43264,Watkins Ltd,2024-12-11,In Progress,21783,12,Insight360,High-speed enterprise router,Security,Australia,UAE,CUST-10822,PROD-11441
ORD-40275,"Lewis, Morse and Nielsen",2025-01-09,Delivered,16383,44,Insight360,Next-gen firewall,Analytics,Brazil,Brazil,CUST-10748,PROD-11074
ORD-42665,Suarez LLC,2024-11-03,Cancelled,21069,21,CloudEdge,Wi‑Fi 6 access point,Wireless,UK,India,CUST-10336,PROD-11702
ORD-40550,Hall PLC,2025-05-14,Returned,9711,27,Insight360,Wi‑Fi 6 access point,Cloud Infra,USA,Australia,CUST-10356,PROD-11519
ORD-43642,"Herrera, Morton and Bell",2025-06-11,Delivered,24809,26,CoreAnalytics,AI-powered analytics core,Networking,UK,UK,CUST-10521,PROD-11793
ORD-44054,"Schneider, Brown and Ellison",2025-04-01,Cancelled,7213,46,CloudEdge,Hybrid cloud gateway,Storage,UK,India,CUST-10086,PROD-11684
ORD-44893,Keller-Burns,2025-07-31,Returned,13566,40,CloudEdge,AI-powered analytics core,AI Solutions,Singapore,UK,CUST-10475,PROD-11169
ORD-42935,Bradley-Merritt,2024-10-05,Returned,13590,2,CloudEdge,Hybrid cloud gateway,Cloud Infra,Singapore,UAE,CUST-10389,PROD-11168
ORD-40606,"Simpson, Elliott and Wolfe",2024-10-16,Returned,3846,28,Insight360,Wi‑Fi 6 access point,Storage,UK,Germany,CUST-10953,PROD-11197
ORD-40897,Robinson PLC,2025-01-15,Shipped,24505,24,CloudEdge,48-port managed switch,AI Solutions,Germany,UK,CUST-10439,PROD-11353
ORD-40528,Adkins PLC,2024-10-21,Shipped,6959,37,CloudEdge,AI-powered analytics core,Cloud Infra,UK,UAE,CUST-10545,PROD-11648
ORD-44608,"Fox, Johns and Deleon",2025-01-18,Shipped,2862,28,CloudEdge,Next-gen firewall,Storage,India,Germany,CUST-10278,PROD-11203
ORD-42348,Hendrix Ltd,2025-03-28,Delivered,16567,1,CloudEdge,AI-powered analytics core,Wireless,Australia,India,CUST-10067,PROD-11754
ORD-43440,"Lowe, Rosario and Garcia",2025-05-25,In Progress,21434,40,CloudEdge,48-port managed switch,Storage,Brazil,India,CUST-10758,PROD-11791
ORD-44999,"Jackson, Rosales and Hernandez",2025-07-07,Delivered,20502,28,DataSphere,Hybrid cloud gateway,Networking,India,UK,CUST-10665,PROD-11240
ORD-44827,"Robinson, Gamble and Palmer",2024-11-10,In Progress,11649,11,Insight360,High-speed enterprise router,AI Solutions,UAE,Germany,CUST-10563,PROD-11588
ORD-43923,"Mcclain, Roberts and Wright",2025-04-06,Cancelled,15113,35,NetConnect,48-port managed switch,Wireless,Singapore,USA,CUST-10812,PROD-11061
ORD-40299,Norris-Riley,2025-01-07,Delivered,16701,28,NetConnect,Hybrid cloud gateway,AI Solutions,Brazil,UK,CUST-10430,PROD-11162
ORD-42120,"Hill, Brown and Jackson",2025-07-17,In Progress,24685,36,NetConnect,AI-powered analytics core,Analytics,UAE,UAE,CUST-10773,PROD-11621
ORD-42537,Brooks-Bolton,2025-06-06,Returned,5256,27,DataSphere,48-port managed switch,Wireless,Australia,UAE,CUST-10952,PROD-11380
ORD-44204,Ramos-Hernandez,2024-09-29,In Progress,23407,43,Insight360,Next-gen firewall,Analytics,UAE,UAE,CUST-10474,PROD-11280
ORD-43255,"Roberson, Lewis and Mills",2025-04-11,Delivered,14327,8,Insight360,Hybrid cloud gateway,Cloud Infra,UAE,UAE,CUST-10479,PROD-11289
ORD-43726,Hernandez PLC,2025-06-08,In Progress,19202,28,CloudEdge,Next-gen firewall,Networking,Germany,Singapore,CUST-10698,PROD-11292
ORD-41261,Drake-Parker,2025-05-31,In Progress,12594,15,CoreAnalytics,Hybrid cloud gateway,Wireless,Singapore,UAE,CUST-10381,PROD-11723
ORD-41559,"Cain, Davis and Pratt",2025-09-01,Shipped,19338,15,DataSphere,Wi‑Fi 6 access point,Cloud Infra,USA,India,CUST-10427,PROD-11282
ORD-43270,Rogers and Sons,2025-06-03,In Progress,7770,9,NetConnect,High-speed enterprise router,Cloud Infra,Singapore,Brazil,CUST-10529,PROD-11610
ORD-44047,James-Carter,2025-07-30,Cancelled,8481,18,DataSphere,48-port managed switch,Storage,UK,UAE,CUST-10368,PROD-11728
ORD-40757,"Johnson, Holt and Williamson",2024-12-28,Returned,20914,6,Insight360,48-port managed switch,Analytics,Germany,Australia,CUST-10634,PROD-11563
ORD-41011,"Weber, Lynch and Little",2024-09-25,Returned,6398,40,Insight360,High-speed enterprise router,Cloud Infra,USA,USA,CUST-10709,PROD-11781
ORD-42795,"Jackson, Rosales and Hernandez",2025-05-02,Cancelled,5782,22,Insight360,AI-powered analytics core,Cloud Infra,Australia,India,CUST-10512,PROD-11626
ORD-42906,"Briggs, Bryant and Martin",2025-04-12,Shipped,4485,37,DataSphere,AI-powered analytics core,Networking,USA,USA,CUST-10913,PROD-11876
ORD-41871,"Nelson, Young and Dyer",2025-04-16,Returned,5924,7,NetConnect,Next-gen firewall,Cloud Infra,India,Australia,CUST-10908,PROD-11078
ORD-42230,"Jennings, Lester and Brooks",2025-05-03,Cancelled,24138,27,NetConnect,48-port managed switch,Security,India,Germany,CUST-10746,PROD-11079
ORD-41174,Parker PLC,2025-01-23,Returned,7956,29,CoreAnalytics,Wi‑Fi 6 access point,Security,USA,Australia,CUST-10758,PROD-11788
ORD-41833,Frazier-Goodman,2025-07-28,Shipped,20189,41,DataSphere,Wi‑Fi 6 access point,AI Solutions,Australia,UAE,CUST-10320,PROD-11622
ORD-40377,Tate-Lindsey,2025-02-18,Cancelled,23054,27,Insight360,Wi‑Fi 6 access point,Networking,UK,Brazil,CUST-10321,PROD-11934
ORD-43854,Powers Ltd,2024-12-25,Shipped,10792,29,NetConnect,Next-gen firewall,Storage,Germany,Australia,CUST-10723,PROD-11164
ORD-43617,Rivera-Barnes,2024-09-24,Delivered,13381,1,CloudEdge,48-port managed switch,AI Solutions,Singapore,UK,CUST-10215,PROD-11467
ORD-40799,Simpson-Ray,2025-07-12,Shipped,20917,5,CloudEdge,Wi‑Fi 6 access point,Storage,Australia,Brazil,CUST-10918,PROD-11840
ORD-40379,"Yoder, Bowen and Thompson",2025-04-26,In Progress,17551,49,CoreAnalytics,Next-gen firewall,Networking,Brazil,Australia,CUST-10259,PROD-11898
ORD-41159,"Lewis, Morse and Nielsen",2025-05-18,Cancelled,23237,18,DataSphere,48-port managed switch,Storage,Australia,India,CUST-10278,PROD-11218
ORD-43820,"Hamilton, Wilson and Colon",2025-02-05,Shipped,16758,32,NetConnect,High-speed enterprise router,Wireless,Brazil,UK,CUST-10645,PROD-11297
ORD-42793,"Torres, Walls and Orozco",2024-09-17,In Progress,17490,41,CoreAnalytics,AI-powered analytics core,Cloud Infra,Germany,UAE,CUST-10329,PROD-11633
ORD-42241,"Stevens, Rodriguez and Long",2024-10-16,Shipped,8713,12,NetConnect,Next-gen firewall,Security,UAE,USA,CUST-10863,PROD-11859
ORD-44036,"Krueger, Johnson and Barnes",2024-11-13,In Progress,3294,22,CloudEdge,48-port managed switch,Analytics,Brazil,UAE,CUST-10469,PROD-11514
ORD-42663,Anderson-Lowe,2024-09-16,Shipped,8684,33,CloudEdge,Wi‑Fi 6 access point,Wireless,Germany,Brazil,CUST-10960,PROD-11263
ORD-44013,"Jackson, Johns and Duarte",2024-09-20,Delivered,6559,34,Insight360,High-speed enterprise router,Networking,India,Germany,CUST-10425,PROD-11460
ORD-42958,"Krueger, Johnson and Barnes",2025-05-11,Cancelled,16254,30,CloudEdge,AI-powered analytics core,Wireless,Brazil,Australia,CUST-10058,PROD-11867
ORD-43928,"Rodriguez, Hill and Hopkins",2025-06-24,Returned,24894,17,CloudEdge,Next-gen firewall,Wireless,UAE,Singapore,CUST-10170,PROD-11038
ORD-41039,Solis Inc,2025-01-24,Delivered,15179,17,Insight360,Hybrid cloud gateway,Analytics,Brazil,Australia,CUST-10384,PROD-11316
ORD-43260,Townsend-Gould,2025-08-11,Shipped,13789,21,CloudEdge,AI-powered analytics core,Security,Singapore,Singapore,CUST-10358,PROD-11022
ORD-41345,"Lewis, Morse and Nielsen",2025-02-09,In Progress,21472,18,CloudEdge,Wi‑Fi 6 access point,Networking,Australia,Australia,CUST-10535,PROD-11943
ORD-42506,Perkins-Powell,2025-04-16,Returned,2556,48,Insight360,48-port managed switch,Analytics,Australia,UK,CUST-10800,PROD-11588
ORD-41722,"Clark, Lozano and Jimenez",2025-08-19,Delivered,6069,29,CoreAnalytics,Wi‑Fi 6 access point,Networking,UAE,UAE,CUST-10397,PROD-11193
ORD-44664,Hendrix Ltd,2024-12-24,Cancelled,19625,27,CloudEdge,Next-gen firewall,Analytics,Singapore,Brazil,CUST-10132,PROD-11259
ORD-40176,Taylor Ltd,2025-03-17,In Progress,24232,38,CloudEdge,Next-gen firewall,AI Solutions,Brazil,USA,CUST-10815,PROD-11513
ORD-44894,"Singh, Porter and Moore",2025-03-15,Cancelled,6084,20,NetConnect,Hybrid cloud gateway,Cloud Infra,USA,Singapore,CUST-10074,PROD-11164
ORD-41910,Chandler Group,2025-03-07,In Progress,20506,13,Insight360,High-speed enterprise router,Cloud Infra,Singapore,Singapore,CUST-10185,PROD-11269
ORD-40046,"Singh, Porter and Moore",2025-01-24,Shipped,12811,10,CoreAnalytics,Next-gen firewall,Security,Australia,India,CUST-10113,PROD-11465
ORD-43410,Serrano-Smith,2024-10-10,Returned,19012,48,CoreAnalytics,Hybrid cloud gateway,Cloud Infra,Germany,UK,CUST-10136,PROD-11593
ORD-44675,"Douglas, Hill and Hancock",2025-04-17,Returned,8124,8,Insight360,AI-powered analytics core,Storage,Australia,Singapore,CUST-10436,PROD-11588
ORD-41076,"Campos, Soto and Williams",2025-03-27,Shipped,12654,41,Insight360,Next-gen firewall,Cloud Infra,UK,Brazil,CUST-10666,PROD-11230
ORD-42830,Carlson PLC,2025-08-16,Delivered,5836,47,Insight360,48-port managed switch,Wireless,USA,UAE,CUST-10315,PROD-11902
ORD-41505,Garrett-Harrell,2025-06-01,Returned,10348,20,DataSphere,Wi‑Fi 6 access point,Analytics,UAE,Germany,CUST-10404,PROD-11548
ORD-42310,Buckley LLC,2025-02-22,Cancelled,4477,7,NetConnect,48-port managed switch,Storage,Brazil,Singapore,CUST-10792,PROD-11480
ORD-41437,"Hughes, Mills and Sullivan",2025-03-06,Cancelled,24126,27,CloudEdge,Hybrid cloud gateway,AI Solutions,Singapore,Australia,CUST-10433,PROD-11467
ORD-42419,Edwards-Stanley,2024-09-07,Delivered,22152,5,NetConnect,Wi‑Fi 6 access point,AI Solutions,Germany,UK,CUST-10373,PROD-11872
ORD-43987,Mckenzie-Schroeder,2025-01-18,In Progress,16739,3,Insight360,Hybrid cloud gateway,Networking,India,Singapore,CUST-10873,PROD-11322
ORD-43099,Taylor PLC,2025-01-04,Delivered,24565,29,CloudEdge,AI-powered analytics core,AI Solutions,UAE,Australia,CUST-10706,PROD-11228
ORD-44589,Baker LLC,2024-09-27,In Progress,16870,47,CloudEdge,AI-powered analytics core,Cloud Infra,Singapore,India,CUST-10093,PROD-11787
ORD-40284,"Mcguire, Hines and Johnson",2025-05-08,Cancelled,21718,43,Insight360,AI-powered analytics core,Networking,UAE,UK,CUST-10484,PROD-11341
ORD-44919,Davis Group,2025-02-05,Cancelled,22920,28,CoreAnalytics,Hybrid cloud gateway,Storage,Germany,Australia,CUST-10039,PROD-11808
ORD-40843,Willis Inc,2025-02-15,In Progress,21421,29,CoreAnalytics,High-speed enterprise router,Cloud Infra,Brazil,UAE,CUST-10169,PROD-11395
ORD-41514,Williams LLC,2025-03-26,Shipped,3352,31,NetConnect,Hybrid cloud gateway,Cloud Infra,Singapore,India,CUST-10861,PROD-11021
ORD-41169,Williams and Sons,2025-07-16,Shipped,15105,9,CloudEdge,High-speed enterprise router,Analytics,Germany,UK,CUST-10957,PROD-11100
ORD-41593,Baker Group,2024-11-18,Delivered,11585,9,NetConnect,Hybrid cloud gateway,Analytics,UAE,Singapore,CUST-10486,PROD-11658
ORD-43461,Anderson-Lowe,2024-10-18,In Progress,6771,18,Insight360,Wi‑Fi 6 access point,Storage,USA,India,CUST-10216,PROD-11280
ORD-43166,Allen PLC,2025-07-31,In Progress,12648,22,CoreAnalytics,48-port managed switch,Wireless,Germany,Brazil,CUST-10504,PROD-11248
ORD-42285,"Sanchez, Price and Johnston",2025-01-22,Returned,9624,17,NetConnect,Next-gen firewall,Wireless,India,Singapore,CUST-10802,PROD-11605
ORD-43576,"Blackwell, Odonnell and Mcdowell",2024-12-06,In Progress,5733,39,NetConnect,Hybrid cloud gateway,Analytics,India,Germany,CUST-10337,PROD-11491
ORD-44871,Murray-Johnson,2024-12-04,Delivered,16518,21,DataSphere,48-port managed switch,Security,USA,Germany,CUST-10809,PROD-11721
ORD-42306,Robinson-Warner,2024-09-12,Delivered,2130,12,NetConnect,High-speed enterprise router,Cloud Infra,Germany,UAE,CUST-10684,PROD-11126
ORD-40953,Hodge Ltd,2025-08-04,In Progress,4269,45,Insight360,Next-gen firewall,Networking,UAE,Australia,CUST-10025,PROD-11617
ORD-44943,"Hopkins, Erickson and Gilbert",2025-08-05,Returned,24340,18,CloudEdge,AI-powered analytics core,AI Solutions,UK,UAE,CUST-10767,PROD-11385
ORD-43054,"Adams, Johnson and Davis",2025-07-07,Shipped,24791,34,CloudEdge,High-speed enterprise router,Networking,India,UK,CUST-10900,PROD-11600
ORD-44560,"Sanford, Williams and Hunt",2025-03-09,Delivered,16128,5,Insight360,Wi‑Fi 6 access point,AI Solutions,Australia,Australia,CUST-10912,PROD-11950
ORD-42686,Benson Ltd,2025-07-16,Shipped,6473,4,DataSphere,AI-powered analytics core,Wireless,UAE,Singapore,CUST-10876,PROD-11182
ORD-41490,Castillo and Sons,2025-04-08,In Progress,19737,3,CloudEdge,Next-gen firewall,Cloud Infra,Brazil,UK,CUST-10682,PROD-11533
ORD-40928,Meyer-Frazier,2024-10-06,Shipped,2271,30,DataSphere,48-port managed switch,Analytics,Australia,India,CUST-10295,PROD-11218
ORD-41210,"Beasley, Mills and Vazquez",2025-04-01,Cancelled,5954,46,Insight360,AI-powered analytics core,Cloud Infra,Australia,USA,CUST-10904,PROD-11642
ORD-43974,Miller Ltd,2025-05-21,Delivered,21510,4,CoreAnalytics,AI-powered analytics core,Analytics,UAE,India,CUST-10334,PROD-11368
ORD-43546,Kennedy-Campbell,2024-10-14,Shipped,15074,44,NetConnect,AI-powered analytics core,Networking,Singapore,Singapore,CUST-10139,PROD-11716
ORD-44362,Walker-Shea,2025-08-17,Shipped,2826,48,CoreAnalytics,48-port managed switch,Storage,Brazil,India,CUST-10347,PROD-11159
ORD-41922,Murray LLC,2025-01-17,Cancelled,24798,7,CoreAnalytics,High-speed enterprise router,Wireless,Australia,Singapore,CUST-10799,PROD-11530
ORD-40352,White LLC,2024-11-17,Returned,3791,2,DataSphere,Next-gen firewall,Storage,Singapore,USA,CUST-10408,PROD-11755
ORD-44899,Bell Ltd,2025-01-04,Cancelled,4348,1,CoreAnalytics,High-speed enterprise router,AI Solutions,Germany,Singapore,CUST-10260,PROD-11912
ORD-43394,"Wong, Hamilton and Smith",2025-02-02,In Progress,10037,10,Insight360,Wi‑Fi 6 access point,Networking,USA,Germany,CUST-10210,PROD-11970
ORD-42722,Gross Ltd,2025-06-15,Shipped,13039,29,NetConnect,High-speed enterprise router,Security,USA,USA,CUST-10129,PROD-11729
ORD-44982,"Medina, Lucas and Johnson",2025-01-08,Shipped,11200,48,CloudEdge,Next-gen firewall,Cloud Infra,USA,India,CUST-10446,PROD-11545
ORD-40719,Hansen-Gordon,2025-07-19,Delivered,22968,11,CoreAnalytics,AI-powered analytics core,Wireless,Brazil,UK,CUST-10553,PROD-11123
ORD-42703,Harvey PLC,2025-04-02,Returned,10922,24,CoreAnalytics,High-speed enterprise router,Storage,UK,USA,CUST-10511,PROD-11310
ORD-42723,Reid-Bowman,2025-04-16,In Progress,12687,26,Insight360,Hybrid cloud gateway,AI Solutions,UAE,UAE,CUST-10702,PROD-11037
ORD-44562,"Garcia, Phillips and Robertson",2024-11-01,Cancelled,16369,31,DataSphere,Next-gen firewall,Security,USA,UAE,CUST-10747,PROD-11293
ORD-40309,Brennan-Hill,2025-07-11,Delivered,23516,38,CoreAnalytics,High-speed enterprise router,Wireless,India,USA,CUST-10169,PROD-11638
ORD-41676,"Bowman, Martin and Atkins",2025-04-13,Returned,16255,27,Insight360,Next-gen firewall,AI Solutions,Germany,Australia,CUST-10508,PROD-11057
ORD-40834,Schneider and Sons,2025-04-18,Delivered,14125,40,DataSphere,Hybrid cloud gateway,Security,Germany,UAE,CUST-10122,PROD-11414
ORD-40367,Davis Group,2024-09-03,Delivered,24812,19,DataSphere,High-speed enterprise router,Cloud Infra,UAE,USA,CUST-10551,PROD-11089
ORD-44507,Harris-Reed,2025-07-17,Cancelled,11119,29,DataSphere,AI-powered analytics core,Cloud Infra,UK,Germany,CUST-10992,PROD-11755
ORD-42079,Sandoval Group,2024-10-02,In Progress,24246,40,NetConnect,Next-gen firewall,Analytics,Germany,Australia,CUST-10459,PROD-11398
ORD-44039,"Santiago, Hall and Lara",2025-04-01,In Progress,10778,24,Insight360,Next-gen firewall,Analytics,India,USA,CUST-10290,PROD-11407
ORD-44847,Bryant-Wang,2024-10-09,Returned,1795,27,NetConnect,High-speed enterprise router,Storage,UAE,India,CUST-10290,PROD-11539
ORD-44480,Nunez and Sons,2024-10-22,In Progress,17659,22,CloudEdge,Next-gen firewall,Networking,Brazil,USA,CUST-10836,PROD-11029
ORD-41747,"Watson, Ford and Wagner",2025-01-02,Delivered,20097,19,CloudEdge,48-port managed switch,Cloud Infra,Australia,Germany,CUST-10911,PROD-11228
ORD-40020,Harris Group,2025-04-20,Returned,6646,29,CloudEdge,AI-powered analytics core,Analytics,India,Singapore,CUST-10060,PROD-11203
ORD-41323,Bailey Group,2024-12-04,Cancelled,17234,49,NetConnect,Hybrid cloud gateway,Storage,USA,Australia,CUST-10167,PROD-11987
ORD-43568,Lambert Inc,2025-04-07,Shipped,10140,10,DataSphere,Next-gen firewall,Storage,UK,Singapore,CUST-10941,PROD-11849
ORD-42522,"Murphy, Thompson and Reese",2025-03-11,Returned,17380,22,CoreAnalytics,Hybrid cloud gateway,Cloud Infra,Australia,USA,CUST-10680,PROD-11381
ORD-40219,"Blair, Carey and Henderson",2025-08-14,Shipped,10677,49,CoreAnalytics,High-speed enterprise router,Cloud Infra,USA,Australia,CUST-10044,PROD-11841
ORD-41488,Fisher PLC,2025-03-07,Cancelled,19477,22,Insight360,Hybrid cloud gateway,Storage,Brazil,Germany,CUST-10933,PROD-11198
ORD-40439,Kelly-Lynch,2024-10-28,Shipped,13460,25,Insight360,Wi‑Fi 6 access point,Wireless,India,UAE,CUST-10216,PROD-11978
ORD-44175,Galloway-Crawford,2025-04-08,In Progress,12612,19,NetConnect,Wi‑Fi 6 access point,Cloud Infra,Australia,USA,CUST-10266,PROD-11433
ORD-42751,"Montoya, Wilson and Jones",2024-11-25,In Progress,24155,48,DataSphere,Next-gen firewall,Analytics,Brazil,Australia,CUST-10397,PROD-11883
ORD-43289,Smith Group,2025-05-25,Cancelled,10959,22,DataSphere,AI-powered analytics core,AI Solutions,Australia,Singapore,CUST-10293,PROD-11130
ORD-43434,Clark-Hurst,2025-02-28,Cancelled,3189,35,CloudEdge,AI-powered analytics core,Security,UAE,UK,CUST-10437,PROD-11095
ORD-42526,Patton and Sons,2025-02-27,Cancelled,12649,42,Insight360,High-speed enterprise router,Storage,Australia,USA,CUST-10192,PROD-11185
ORD-44651,Anderson-Lowe,2024-11-02,Cancelled,2754,5,Insight360,High-speed enterprise router,Security,Germany,UK,CUST-10970,PROD-11206
ORD-43689,Rose-Tran,2024-11-16,Cancelled,13093,42,CoreAnalytics,48-port managed switch,Cloud Infra,Singapore,UK,CUST-10107,PROD-11999
ORD-42764,"Shepherd, Martinez and Hernandez",2025-01-26,Returned,11951,44,CloudEdge,Hybrid cloud gateway,Cloud Infra,UAE,UK,CUST-10517,PROD-11694
ORD-40803,Brown LLC,2024-10-21,Delivered,5715,5,NetConnect,Wi‑Fi 6 access point,Networking,Australia,India,CUST-10137,PROD-11587
ORD-42998,Jackson-Sherman,2025-06-06,Returned,20824,24,CloudEdge,High-speed enterprise router,Networking,Australia,USA,CUST-10576,PROD-11794
ORD-42229,Dunlap Ltd,2025-06-09,Returned,19783,47,CoreAnalytics,High-speed enterprise router,Storage,UAE,Singapore,CUST-10173,PROD-11672
ORD-44786,Taylor-Taylor,2025-05-17,Returned,18980,30,DataSphere,Hybrid cloud gateway,Analytics,Australia,UK,CUST-10887,PROD-11311
ORD-42078,Brown-Mora,2025-08-08,Delivered,13665,19,CoreAnalytics,Hybrid cloud gateway,Networking,USA,USA,CUST-10324,PROD-11490
ORD-40583,Dorsey-Edwards,2024-11-01,Shipped,8147,36,CoreAnalytics,AI-powered analytics core,Networking,UAE,Brazil,CUST-10235,PROD-11941
ORD-40204,Weaver-Graves,2025-07-13,In Progress,23503,4,DataSphere,48-port managed switch,Analytics,USA,UK,CUST-10017,PROD-11884
ORD-44347,Guerrero Ltd,2024-12-30,Shipped,21740,37,CoreAnalytics,Wi‑Fi 6 access point,Wireless,UK,UAE,CUST-10151,PROD-11257
ORD-43479,Johnson-Chang,2025-08-05,In Progress,2295,26,CloudEdge,High-speed enterprise router,Wireless,Australia,UK,CUST-10021,PROD-11424
ORD-42930,"Evans, Olson and Allen",2024-11-08,Shipped,9401,29,CloudEdge,High-speed enterprise router,Wireless,India,Australia,CUST-10507,PROD-11931
ORD-43086,Frazier-Goodman,2025-02-25,In Progress,1495,13,CloudEdge,Wi‑Fi 6 access point,Analytics,Singapore,Germany,CUST-10826,PROD-11352
ORD-41019,Moore-Evans,2025-05-17,Shipped,9064,42,CoreAnalytics,High-speed enterprise router,Storage,India,India,CUST-10126,PROD-11116
ORD-41584,Huff-Smith,2024-12-02,Returned,15628,17,CloudEdge,Next-gen firewall,Networking,Australia,Germany,CUST-10392,PROD-11194
ORD-41033,"Mcclain, Roberts and Wright",2025-07-12,Returned,3573,7,CoreAnalytics,AI-powered analytics core,Networking,Australia,Singapore,CUST-10107,PROD-11708
ORD-41719,"Hardy, Sanchez and Manning",2025-05-24,Delivered,8449,42,DataSphere,Hybrid cloud gateway,Storage,UK,Singapore,CUST-10198,PROD-11951
ORD-41282,Moyer-Moyer,2025-03-05,Delivered,2802,23,CoreAnalytics,High-speed enterprise router,Networking,Singapore,UK,CUST-10450,PROD-11764
ORD-42499,Christensen-Fisher,2024-10-20,Delivered,9451,22,Insight360,Wi‑Fi 6 access point,Storage,Brazil,UAE,CUST-10321,PROD-11836
ORD-43351,Scott-Meadows,2025-08-17,In Progress,13399,49,CloudEdge,48-port managed switch,Analytics,Australia,UK,CUST-10495,PROD-11423
